DateTime,Season,No.Customers,Average.age.of.customers,Tips.in.EUR,No.times.door.opened,Outside.temperatur.in.Celsius,Restaurant.temperature.in.Celsius,No.meals,No.drinks,Gas.consumption.in.kwh,Water.comsumption.in.liter,Electricity.consumption.in.kwh,No.transactions.with.card,No.transactions.with.cash,Total.revenue.in.EUR,Meal.revenue.in.EUR,Drink.revenue.in.EUR
15/07/2000 15:00,Summer,3,26,9.99,6,25.8,23.7,19,23,92.96,332.9,135.9,3,0,256.32,159.81,96.51
15/07/2000 16:00,Summer,1,18,3.4,4,25.7,23.8,4,7,41.26,330.78,59.47,1,0,96.01,53.45,42.56
15/07/2000 17:00,Summer,8,36,22.48,20,25.4,23.4,43,29,149.25,332.98,170.1,7,1,639.56,485.17,154.39
15/07/2000 18:00,Summer,15,39,65.25,30,24.9,23.1,107,98,230.56,335.82,224.08,11,4,1672.48,1153.85,518.62
15/07/2000 19:00,Summer,19,40,78.47,34,24.3,22.8,91,59,213.01,312.79,206.15,4,15,995.57,736.83,258.74
15/07/2000 20:00,Summer,25,41,101.75,50,23.6,22.4,219,209,332.51,338.83,280.31,11,14,2753.98,2112.96,641.03
15/07/2000 21:00,Summer,19,30,85.31,34,22.8,22.6,83,94,198.07,239.65,198.08,14,5,1094.16,835.01,259.15
15/07/2000 22:00,Summer,9,30,32.22,20,22,22.9,59,41,170.49,190.48,178.19,5,4,866.32,654.81,211.52
15/07/2000 23:00,Summer,1,24,3.47,6,21.3,23.1,4,4,50.85,115.36,64.8,1,0,66.21,41.55,24.66
16/07/2000 10:00,Summer,12,50,60.24,20,22.6,22.8,87,39,206.87,224.24,197.7,4,8,1054.45,942.57,111.88
16/07/2000 11:00,Summer,29,49,162.98,62,23.4,22.2,168,179,289.94,298.26,251.23,8,21,2284.11,1592.13,691.99
16/07/2000 12:00,Summer,35,50,178.15,70,24,22,202,108,316.51,343.06,274.64,7,28,1622.96,1211.51,411.45
16/07/2000 13:00,Summer,26,51,135.46,58,24.4,22.5,131,114,255.93,317.34,233.02,4,22,1511.67,1031.52,480.15
16/07/2000 14:00,Summer,7,25,25.62,20,24.7,23.4,45,73,151.14,302.64,166.88,6,1,787.31,397.32,389.98
16/07/2000 15:00,Summer,1,19,3.9,4,24.9,23.7,8,5,76.77,281.94,66.6,1,0,143,116.92,26.08
16/07/2000 16:00,Summer,3,26,10.14,6,24.7,23.5,9,12,55.34,285.66,88.81,2,1,174.48,113.44,61.04
16/07/2000 17:00,Summer,6,25,26.76,14,24.4,23.4,21,42,99.56,290.06,137.31,4,2,512.58,237.39,275.19
16/07/2000 18:00,Summer,17,40,72.76,40,24,22.8,53,83,159.38,268.6,171.15,8,9,771.95,274.27,497.68
16/07/2000 19:00,Summer,21,39,99.12,38,23.4,22.6,54,70,161.74,247.09,179.78,12,9,882.16,459.1,423.06
16/07/2000 20:00,Summer,26,40,127.92,62,22.6,22.2,163,199,287.46,265.25,251.13,9,17,2621.22,1711.56,909.66
16/07/2000 21:00,Summer,18,30,71.1,34,21.9,22.5,74,126,192.56,197.62,184.33,13,5,1499.09,808.61,690.48
16/07/2000 22:00,Summer,7,30,22.4,16,21.1,22.8,32,41,122.43,125.68,131.76,5,2,632.01,402,230.02
16/07/2000 23:00,Summer,0,NA,0,4,20.4,23.1,0,0,44.67,45.61,53.89,0,0,0,0,0
17/07/2000 10:00,Summer,18,48,74.88,44,23.2,22.7,124,87,245.24,288.25,231,4,14,1143.87,814.15,329.71
17/07/2000 11:00,Summer,32,51,174.72,68,23.9,22.2,111,241,234.07,285.62,218.83,9,23,1705.5,623.98,1081.52
17/07/2000 12:00,Summer,28,51,162.96,50,24.5,22.4,198,243,313.65,355.47,268.52,6,22,2326.47,1473.83,852.64
17/07/2000 13:00,Summer,13,52,68.64,24,25,23.2,70,96,188.22,305.63,184.35,3,10,1050.2,656.68,393.52
17/07/2000 14:00,Summer,5,24,20.1,16,25.3,23.6,33,37,127.35,302.34,153.38,3,2,424.66,271.1,153.56
17/07/2000 15:00,Summer,3,26,10.05,2,25.4,23.7,16,14,91.05,308.71,116.93,2,1,235.14,174.33,60.81
17/07/2000 16:00,Summer,4,24,14,8,25.3,23.6,27,9,112.28,306.35,153.2,2,2,223.64,193.88,29.76
17/07/2000 17:00,Summer,10,25,33.4,18,25,23.3,64,67,173.93,320.96,183.32,5,5,680.67,569.02,111.65
17/07/2000 18:00,Summer,15,40,59.25,30,24.5,23,111,55,237.68,307.04,224.39,10,5,1370.04,1016.9,353.15
17/07/2000 19:00,Summer,25,39,122.25,52,23.9,22.5,155,66,278.91,314.94,244.77,13,12,2705.28,2389.95,315.33
17/07/2000 20:00,Summer,31,40,121.52,68,23.2,22.1,128,112,252.34,271.36,232.17,18,13,1810.06,1280.58,529.48
17/07/2000 21:00,Summer,17,28,68.17,34,22.4,22.6,97,159,218.95,211.32,216.76,12,5,1899.51,1142.15,757.36
17/07/2000 22:00,Summer,7,28,26.53,14,21.6,22.9,19,52,100.49,135.31,115.83,6,1,471.74,198.6,273.14
17/07/2000 23:00,Summer,2,23,8.72,6,20.9,23,11,6,72.08,109.26,96.51,2,0,153.73,121.47,32.25
18/07/2000 10:00,Summer,15,50,67.95,34,23.3,22.8,89,125,207.89,263.12,204.16,5,10,1406.2,813.13,593.08
18/07/2000 11:00,Summer,24,50,124.56,52,24,22.5,108,118,231.03,289.04,225.79,7,17,1656.86,1079.97,576.88
18/07/2000 12:00,Summer,37,49,203.87,78,24.7,22.1,205,138,121.62,359.84,277.22,11,26,1861.97,1365.29,496.68
18/07/2000 13:00,Summer,16,47,83.68,32,25.1,23,75,45,192.62,312.3,198.14,5,11,813.71,658.18,155.53
18/07/2000 14:00,Summer,7,26,26.74,14,25.4,23.5,33,56,122.56,312.72,121.96,7,0,702.74,408.63,294.12
18/07/2000 15:00,Summer,2,27,8.08,2,25.5,23.7,13,11,80.76,331.07,105.59,1,1,122.52,102.84,19.68
18/07/2000 16:00,Summer,1,24,3.38,4,25.4,23.8,6,9,16.76,318.57,50.73,1,0,117.48,62.63,54.84
18/07/2000 17:00,Summer,10,25,40.4,22,25.1,23.3,61,22,177.52,327.1,183.08,8,2,934.93,838,96.93
18/07/2000 18:00,Summer,20,38,88.8,34,24.7,22.8,72,138,187.49,301.19,196.56,8,12,988.12,517.66,470.46
18/07/2000 19:00,Summer,28,38,137.2,60,24,22.3,134,202,253.55,324.67,234.81,16,12,2759.26,1466.21,1293.05
18/07/2000 20:00,Summer,29,40,136.59,62,23.3,22.2,176,301,294.67,275.59,259.59,13,16,2319.05,1529.79,789.27
18/07/2000 21:00,Summer,21,31,75.18,42,22.5,22.4,71,124,188.54,218.73,194.47,13,8,1718.12,834.08,884.04
18/07/2000 22:00,Summer,7,30,27.3,18,21.8,22.9,33,54,127.8,155.87,149.43,6,1,635.95,417.42,218.53
18/07/2000 23:00,Summer,1,25,4.08,10,21,23.1,6,4,57.58,104.16,101.38,1,0,80.07,59.87,20.21
19/07/2000 10:00,Summer,14,51,70.98,22,22.6,22.7,43,80,146.98,205.97,163.69,4,10,798.05,339.73,458.32
19/07/2000 11:00,Summer,17,49,77.69,38,23.3,22.7,97,106,219.01,273.94,212.82,4,13,1381.29,922.79,458.51
19/07/2000 12:00,Summer,30,50,173.7,64,24,22.3,173,121,295.53,322.74,257.39,7,23,2179.66,1617.29,562.37
19/07/2000 13:00,Summer,7,51,35.42,12,24.4,23.3,40,53,135.97,289.55,164.62,3,4,655.26,421.94,233.33
19/07/2000 14:00,Summer,5,25,17.85,18,24.7,23.5,31,35,123.7,282.73,156.27,4,1,579.31,331.21,248.09
19/07/2000 15:00,Summer,0,NA,0,6,24.8,23.7,0,0,26.66,274.38,38.1,0,0,0,0,0
19/07/2000 16:00,Summer,4,26,13.4,8,24.7,23.5,12,31,73.59,287.43,82.9,3,1,273.44,82.06,191.37
19/07/2000 17:00,Summer,2,25,6.78,8,24.4,23.5,13,16,88.08,279.15,124,1,1,142.94,77.33,65.62
19/07/2000 18:00,Summer,14,38,67.48,32,24,23,98,46,217.79,294.04,214.73,6,8,643.96,463.75,180.21
19/07/2000 19:00,Summer,20,38,78,44,23.3,22.6,97,131,223,271.96,212.1,8,12,1618.82,865.33,753.49
19/07/2000 20:00,Summer,22,41,100.54,46,22.6,22.4,109,146,234.72,233.19,228.21,10,12,1261.09,856.51,404.58
19/07/2000 21:00,Summer,15,30,61.8,26,21.8,22.6,74,32,195.08,191.45,195.93,10,5,996.05,818.44,177.61
19/07/2000 22:00,Summer,2,27,7.08,4,21.1,23.1,10,9,73.82,102.98,95.01,0,2,122.14,82.63,39.51
19/07/2000 23:00,Summer,2,26,8.16,2,20.3,23,11,12,75.45,17.94,102.51,1,1,190.98,122.57,68.41
20/07/2000 10:00,Summer,16,50,81.76,44,23.7,22.8,89,53,209.12,259.12,207.37,4,12,696.47,418.5,277.97
20/07/2000 11:00,Summer,22,50,111.54,46,24.4,22.7,122,160,245.55,318.79,231.57,8,14,1561.71,996.23,565.47
20/07/2000 12:00,Summer,24,49,128.16,52,25,22.7,101,170,228.76,333.63,218.97,7,17,1488.52,1072.25,416.27
20/07/2000 13:00,Summer,20,50,87,46,25.5,22.9,142,53,263.34,364.88,243.11,7,13,1468.56,1189.16,279.4
20/07/2000 14:00,Summer,7,22,30.1,14,25.8,23.6,52,33,165.5,334.33,176.58,7,0,650.64,497.15,153.49
20/07/2000 15:00,Summer,1,23,3.85,6,25.9,23.8,6,7,55.21,309.62,110.46,1,0,59.12,30,29.11
20/07/2000 16:00,Summer,3,22,9.75,10,25.8,23.7,19,14,93.64,339.41,105.99,3,0,287.86,213.46,74.4
20/07/2000 17:00,Summer,8,25,27.12,20,25.5,23.5,54,23,166.81,344.1,182.12,6,2,553.6,437.47,116.13
20/07/2000 18:00,Summer,15,39,79.35,36,25,23.1,77,135,192.15,313.24,196.59,7,8,1266.38,581.88,684.5
20/07/2000 19:00,Summer,17,39,67.66,30,24.4,22.9,106,136,227.33,309.88,220.26,5,12,1041.33,628.16,413.17
20/07/2000 20:00,Summer,36,41,157.68,76,23.7,21.9,195,221,313.3,313.54,268.74,12,24,2235.18,1570.97,664.21
20/07/2000 21:00,Summer,18,29,73.08,38,22.9,22.6,95,133,218.41,240.64,208.8,7,11,876.58,358.08,518.5
20/07/2000 22:00,Summer,5,30,17.8,12,22.1,23.1,22,13,105.98,176.26,128.42,4,1,338.77,265.28,73.49
20/07/2000 23:00,Summer,7,25,21.42,22,21.4,22.9,54,30,165.63,157.15,178.02,5,2,594.01,425.95,168.06
21/07/2000 10:00,Summer,16,48,78.72,36,27.4,23.5,78,116,196.77,401,203.92,4,12,1115.19,678.91,436.28
21/07/2000 11:00,Summer,15,52,90.15,30,28.2,23.7,72,122,192.46,436.51,194.54,6,9,1136.18,533,603.18
21/07/2000 12:00,Summer,25,50,144.75,52,28.8,23.4,122,72,251.56,468.33,227.19,6,19,1462.27,1149.41,312.86
21/07/2000 13:00,Summer,18,50,97.56,38,29.3,23.8,90,139,209.28,472.48,206.37,4,14,1178.05,806.73,371.32
21/07/2000 14:00,Summer,5,22,19.65,8,29.6,24.4,28,15,124,459.79,149.5,3,2,400.67,359.33,41.34
21/07/2000 15:00,Summer,4,24,12.96,16,29.7,24.5,29,13,125.67,451.45,139.26,4,0,291.78,224.97,66.81
21/07/2000 16:00,Summer,1,22,3.37,6,29.6,24.6,4,2,48.9,457.89,71.59,1,0,52.06,39.46,12.6
21/07/2000 17:00,Summer,7,23,28.07,10,29.3,24.3,36,64,133.2,456.58,142.84,5,2,577.44,324.73,252.72
21/07/2000 18:00,Summer,18,40,87.48,36,28.8,23.7,102,146,222.55,458.48,209.8,8,10,961.14,380.8,580.34
21/07/2000 19:00,Summer,17,40,65.45,38,28.2,23.6,145,127,268.15,449.47,241.82,9,8,2062.5,1324.07,738.44
21/07/2000 20:00,Summer,22,40,99.44,48,27.4,23.2,160,77,284.31,421.16,254.58,12,10,1236.3,827.57,408.73
21/07/2000 21:00,Summer,13,30,51.61,28,26.7,23.5,117,98,240.12,391.72,227.06,8,5,1962.52,1423.69,538.83
21/07/2000 22:00,Summer,5,27,19.5,10,25.9,23.7,17,18,93.24,322.22,126.53,4,1,331.16,197.84,133.32
21/07/2000 23:00,Summer,2,20,7.38,8,25.2,23.7,5,9,56.77,302.8,115.35,2,0,86.55,38.53,48.02
22/07/2000 10:00,Summer,6,49,29.16,10,22.2,23,33,40,126.67,190,156.29,3,3,429.35,236.93,192.42
22/07/2000 11:00,Summer,20,49,107,50,22.9,22.5,133,157,259.49,263.2,238.86,2,18,1162.82,588.37,574.45
22/07/2000 12:00,Summer,27,50,128.25,52,23.5,22.3,178,100,298.15,303.52,259.42,7,20,1478.3,1092.62,385.68
22/07/2000 13:00,Summer,19,49,103.74,42,24,22.7,77,130,199.75,285.42,197.96,3,16,846.73,522.66,324.08
22/07/2000 14:00,Summer,6,27,25.14,12,24.3,23.3,37,49,137.4,286.29,167.58,3,3,357.03,186.84,170.19
22/07/2000 15:00,Summer,0,NA,0,8,24.4,23.6,0,0,20.54,273.82,75.57,0,0,0,0,0
22/07/2000 16:00,Summer,3,26,10.8,10,24.3,23.5,17,26,94.26,277.79,129.74,2,1,381.74,208.82,172.92
22/07/2000 17:00,Summer,5,24,19.15,14,24,23.3,23,41,106.87,272.77,128.8,5,0,543.05,328.11,214.94
22/07/2000 18:00,Summer,12,39,60.12,28,23.5,23,62,73,181.13,260.11,186.07,6,6,900.62,643.99,256.63
22/07/2000 19:00,Summer,30,40,154.8,62,22.9,22.1,150,217,271.63,260.6,245.3,12,18,1989.5,1109.28,880.22
22/07/2000 20:00,Summer,17,40,74.46,32,22.2,22.6,98,100,223.31,204.15,207.51,9,8,1769.23,1176.3,592.94
22/07/2000 21:00,Summer,17,29,63.41,40,21.4,22.4,83,130,204.45,167.72,201.58,6,11,1027.93,396.69,631.24
22/07/2000 22:00,Summer,7,29,28.7,8,20.6,22.8,34,29,134.71,106.3,138.83,6,1,576.13,411.3,164.82
22/07/2000 23:00,Summer,1,25,3.3,4,19.9,22.9,5,7,21.42,20.08,97.01,1,0,91.91,61.9,30.01
23/07/2000 10:00,Summer,21,49,108.15,46,24.7,22.8,117,59,244.02,330.23,225.57,6,15,1234.65,937.84,296.81
23/07/2000 11:00,Summer,18,49,81.18,38,25.4,23,71,129,190.8,337.2,191.38,3,15,796.1,379.78,416.32
23/07/2000 12:00,Summer,29,51,130.21,50,26,22.6,192,206,309.63,387.81,270.96,11,18,1797.08,1220.42,576.67
23/07/2000 13:00,Summer,23,47,110.63,40,26.5,23,147,43,270.96,405.71,246.21,5,18,1638.21,1460.11,178.1
23/07/2000 14:00,Summer,5,25,19,18,26.8,23.8,23,13,112.73,367.5,135.57,5,0,307.9,264.75,43.15
23/07/2000 15:00,Summer,3,25,7.44,8,26.9,23.9,18,7,99.8,369.44,106.45,1,2,198.84,172.94,25.9
23/07/2000 16:00,Summer,6,24,22.56,14,26.8,23.8,37,41,134.78,369.48,159.05,4,2,663.42,394.74,268.67
23/07/2000 17:00,Summer,5,27,19.55,14,26.5,23.8,29,38,113.58,366.04,142.54,3,2,593.72,377.68,216.03
23/07/2000 18:00,Summer,17,40,72.25,36,26,23.2,95,282,218.55,359.67,209.95,7,10,967.18,653.47,313.71
23/07/2000 19:00,Summer,26,40,124.02,54,25.4,22.7,107,107,232.98,354.76,222.35,13,13,1185.07,798.76,386.31
23/07/2000 20:00,Summer,34,38,163.88,66,24.7,22.2,210,243,323.79,369.51,276.47,11,23,2656.04,1259.79,1396.25
23/07/2000 21:00,Summer,26,30,102.7,54,23.9,22.4,213,200,328.4,333.6,276.03,16,10,2520.52,2148.51,372
23/07/2000 22:00,Summer,8,29,35.84,18,23.1,23.1,48,57,157.19,226.55,162.09,6,2,700.96,440.02,260.95
23/07/2000 23:00,Summer,1,25,3.13,6,22.4,23.3,7,8,58.55,191.64,73.04,1,0,92.17,55.59,36.58
24/07/2000 10:00,Summer,19,50,102.41,46,25.6,23,129,151,251.63,368.82,236.23,4,15,1560.51,751.65,808.85
24/07/2000 11:00,Summer,26,49,101.66,52,26.3,22.8,152,84,275.26,396.99,245.37,9,17,1298.52,906.62,391.89
24/07/2000 12:00,Summer,22,50,119.9,44,26.9,23.1,84,134,205.11,387.16,202.01,3,19,1380.99,906.37,474.62
24/07/2000 13:00,Summer,17,50,92.31,34,27.4,23.4,94,53,218.67,417.44,217.63,3,14,1155.61,943.19,212.42
24/07/2000 14:00,Summer,7,23,30.24,24,27.7,23.9,38,54,131.88,409.25,151.34,6,1,469.24,413.94,55.3
24/07/2000 15:00,Summer,2,25,7.68,6,27.8,24.2,13,13,72.87,390.78,102.71,1,1,135.64,85.39,50.26
24/07/2000 16:00,Summer,2,26,5.54,10,27.7,24.1,20,18,94.29,401.03,117.54,0,2,293.49,209.42,84.07
24/07/2000 17:00,Summer,8,23,30.88,20,27.4,23.8,37,60,134.64,393.34,154.6,8,0,657.69,405.36,252.33
24/07/2000 18:00,Summer,15,40,55.95,30,26.9,23.4,75,81,189.84,383.97,198.05,9,6,1756.86,1293.14,463.72
24/07/2000 19:00,Summer,20,39,95.8,34,26.3,23.1,173,55,295.45,397.76,258.7,9,11,762.61,563.16,199.45
24/07/2000 20:00,Summer,20,38,78,44,25.6,23,127,68,251.48,361.74,231.98,8,12,1102.59,824.17,278.42
24/07/2000 21:00,Summer,18,31,62.1,40,24.8,22.9,105,82,228.46,320.7,220.5,9,9,1187.87,889.47,298.39
24/07/2000 22:00,Summer,4,26,16.48,10,24,23.4,23,19,101.01,257.08,152.99,4,0,416.57,292.37,124.2
24/07/2000 23:00,Summer,3,23,13.95,8,23.3,23.3,18,22,98.81,217.02,130.54,2,1,295.88,161.58,134.31
25/07/2000 10:00,Summer,18,47,99.72,44,24,22.8,134,56,257.42,302.68,235.06,6,12,1217.43,954.21,263.22
25/07/2000 11:00,Summer,19,50,100.7,40,24.8,22.9,137,31,262.35,327.47,235.58,6,13,1429.52,1275.57,153.94
25/07/2000 12:00,Summer,23,48,113.85,48,25.4,22.8,115,73,241.44,347.79,225.3,6,17,1073.65,872.3,201.35
25/07/2000 13:00,Summer,19,49,95.57,38,25.9,23.1,89,48,209.51,359.35,208.34,7,12,986.38,829.06,157.32
25/07/2000 14:00,Summer,8,23,18,18,26.2,23.6,15,66,81.44,339.23,134.43,7,1,315.71,97.75,217.96
25/07/2000 15:00,Summer,2,25,7,8,26.3,23.9,12,9,74.93,358.33,109.88,2,0,105.5,70.49,35.01
25/07/2000 16:00,Summer,4,25,14.16,8,26.2,23.8,23,30,113.05,341.65,115.55,4,0,417.35,234.21,183.14
25/07/2000 17:00,Summer,6,23,22.26,18,25.9,23.6,33,52,128.94,350,142.21,5,1,512.43,227.01,285.42
25/07/2000 18:00,Summer,16,39,84.8,30,25.4,23.1,105,126,229.31,342.12,216.17,11,5,1988.28,1427.35,560.93
25/07/2000 19:00,Summer,14,39,59.36,36,24.8,23.1,64,122,181.67,291.58,186.34,4,10,1013.68,591.91,421.77
25/07/2000 20:00,Summer,21,39,90.51,44,24,22.6,90,146,210.38,289.82,212.33,8,13,924.13,590.52,333.61
25/07/2000 21:00,Summer,11,29,50.93,22,23.3,23,49,68,158.63,234.72,166.82,7,4,1044.68,548.52,496.16
25/07/2000 22:00,Summer,6,30,25.68,10,22.5,23.1,35,48,130.73,200.55,156.59,3,3,420.53,223.23,197.31
25/07/2000 23:00,Summer,1,25,3.58,4,21.8,23.2,7,6,65.43,148.14,41.95,0,1,57.95,44.48,13.47
26/07/2000 10:00,Summer,16,48,81.28,30,26.7,23.3,87,99,205.97,386.86,200.98,1,15,1401.39,970.33,431.07
26/07/2000 11:00,Summer,19,50,101.65,38,27.5,23.4,114,54,236.95,429.59,227.45,6,13,1160.57,919.13,241.44
26/07/2000 12:00,Summer,24,51,114,52,28.1,23.3,143,66,266.25,452.26,246.06,4,20,1867.21,1477.17,390.04
26/07/2000 13:00,Summer,21,52,115.29,44,28.6,23.5,84,143,200.57,440.14,206.3,7,14,1463.88,952.77,511.11
26/07/2000 14:00,Summer,17,24,57.12,38,28.9,23.7,79,21,196.36,456.23,205.28,15,2,817.81,712.06,105.76
26/07/2000 15:00,Summer,5,25,22.75,16,29,24.3,24,34,114.19,443.22,125.23,5,0,526.72,253.26,273.47
26/07/2000 16:00,Summer,3,26,10.92,6,28.9,24.4,15,8,81.69,441.35,102.62,3,0,168.88,114.07,54.82
26/07/2000 17:00,Summer,8,24,24.8,16,28.6,24.1,50,22,159.3,433.35,171.39,6,2,757.28,606.74,150.54
26/07/2000 18:00,Summer,18,39,80.82,30,28.1,23.5,98,104,223.24,436.48,218.44,9,9,1146.11,837.71,308.4
26/07/2000 19:00,Summer,29,39,114.26,56,27.5,22.9,195,190,310.7,443.16,270.72,14,15,1920.3,1077.69,842.61
26/07/2000 20:00,Summer,37,39,180.93,74,26.7,22.4,183,266,304.66,409.61,264.95,17,20,1874.56,898.65,975.91
26/07/2000 21:00,Summer,24,29,97.44,44,26,22.9,159,93,281.02,387.4,255.63,17,7,2335.8,1775.47,560.33
26/07/2000 22:00,Summer,2,32,6.88,8,25.2,23.7,15,10,82.32,298.26,114.68,2,0,164.92,100.94,63.97
26/07/2000 23:00,Summer,6,24,21.18,16,24.5,23.4,25,46,113.61,283.25,131,4,2,560.63,304.85,255.78
27/07/2000 10:00,Summer,12,49,61.92,22,22,22.7,39,65,138.44,178.36,166.24,5,7,628.27,341.98,286.29
27/07/2000 11:00,Summer,25,49,138,56,22.7,22.3,160,187,281.68,260.98,252.41,7,18,2591.49,1733.55,857.94
27/07/2000 12:00,Summer,18,50,110.7,36,23.3,22.7,90,123,215.09,254.79,204.15,4,14,979.64,548.2,431.44
27/07/2000 13:00,Summer,17,51,85.85,38,23.8,22.8,131,135,253.95,294.89,232.37,5,12,1789.26,1209.22,580.04
27/07/2000 14:00,Summer,6,25,22.92,10,24.1,23.3,29,20,126.93,276.75,143.29,6,0,578.4,438.59,139.81
27/07/2000 15:00,Summer,3,20,10.35,12,24.2,23.5,23,23,105.73,273.58,147.43,3,0,433.6,273.84,159.76
27/07/2000 16:00,Summer,0,NA,0,6,24.1,23.6,0,0,33.29,253.2,49.08,0,0,0,0,0
27/07/2000 17:00,Summer,10,24,33,22,23.8,23.1,82,42,206.36,284.99,195.05,6,4,1030.94,791.55,239.38
27/07/2000 18:00,Summer,13,39,45.63,26,23.3,22.9,64,46,176.32,252.24,189.11,6,7,684.42,507.8,176.61
27/07/2000 19:00,Summer,28,40,134.68,58,22.7,22.1,205,98,324,286.96,275.41,18,10,3328.87,2665.69,663.19
27/07/2000 20:00,Summer,27,39,122.85,58,22,22.1,173,139,292.18,233.63,258.6,13,14,1651.34,1168.28,483.06
27/07/2000 21:00,Summer,18,30,75.42,38,21.2,22.4,72,49,190.44,152.97,188.73,13,5,947.08,667.4,279.68
27/07/2000 22:00,Summer,4,31,15.44,8,20.4,22.9,16,10,86.35,70.82,111.47,1,3,205.59,158.34,47.25
27/07/2000 23:00,Summer,3,24,12.36,10,19.7,22.8,8,21,54.21,35.11,92.4,3,0,215.8,108.93,106.87
28/07/2000 10:00,Summer,21,51,99.54,48,26.4,23.1,146,145,270.59,394.01,244.67,6,15,1417.55,1119.18,298.36
28/07/2000 11:00,Summer,36,49,169.92,76,27.1,22.5,197,105,312.41,436.77,272.53,11,25,1899.82,1267.07,632.75
28/07/2000 12:00,Summer,29,49,147.03,66,27.8,23,127,121,252.26,442.55,227.32,7,22,1769.63,1248.15,521.48
28/07/2000 13:00,Summer,19,48,94.43,40,28.2,23.5,55,55,163.97,427.66,177.4,7,12,704.28,399.25,305.02
28/07/2000 14:00,Summer,11,24,30.69,28,28.5,23.9,61,35,175.72,433.28,185.74,7,4,1028.87,854.13,174.74
28/07/2000 15:00,Summer,3,24,10.83,2,28.6,24.3,16,25,85.93,422.55,130.79,3,0,364.42,177.47,186.95
28/07/2000 16:00,Summer,1,34,4.86,4,28.5,24.4,5,8,51.24,413.39,46.36,0,1,94.29,68.2,26.09
28/07/2000 17:00,Summer,11,24,40.92,22,28.2,23.9,60,89,172.68,438.49,188.55,9,2,1087.77,686.08,401.69
28/07/2000 18:00,Summer,21,38,86.94,44,27.8,23.3,152,66,276.06,450.94,245.48,6,15,1956.28,1683.77,272.51
28/07/2000 19:00,Summer,27,40,122.58,50,27.1,22.9,164,122,286.57,433.48,256.14,12,15,2200.13,1621.07,579.06
28/07/2000 20:00,Summer,26,40,107.12,52,26.4,22.8,119,174,242.8,389.19,226.52,14,12,2173.13,1383.99,789.14
28/07/2000 21:00,Summer,19,31,68.97,42,25.6,23,102,144,229.38,352.46,214.4,9,10,1820.97,1015.49,805.48
28/07/2000 22:00,Summer,10,30,31,22,24.9,23.3,35,75,122.56,306.5,152.74,8,2,505.72,348.87,156.85
28/07/2000 23:00,Summer,4,26,14.6,14,24.1,23.4,25,28,109.76,281.74,157.37,4,0,310.23,192.01,118.22
29/07/2000 10:00,Summer,25,49,149.75,56,27.5,23.1,101,98,225.98,415.68,215.59,9,16,1182.46,804.69,377.77
29/07/2000 11:00,Summer,28,50,145.88,56,28.2,23.1,176,182,298.82,456.55,262.21,9,19,1620.21,1011.28,608.93
29/07/2000 12:00,Summer,34,49,149.6,70,28.9,23,157,235,280.56,476.61,250.26,12,22,3005.63,2206.09,799.54
29/07/2000 13:00,Summer,19,50,99.37,42,29.3,23.7,116,140,243.88,479.2,228.62,8,11,1710.05,1114.99,595.06
29/07/2000 14:00,Summer,9,25,36.18,32,29.6,24.3,47,28,154.47,460.19,170.4,4,5,695.05,583.14,111.91
29/07/2000 15:00,Summer,1,23,2.81,4,29.7,24.6,6,4,58.8,457.86,85.66,1,0,84.93,59.99,24.95
29/07/2000 16:00,Summer,2,24,7.64,12,29.6,24.6,9,14,80.47,447.96,114.61,2,0,176.97,117.36,59.61
29/07/2000 17:00,Summer,7,28,29.75,30,29.3,24.3,57,49,165.6,459.32,185.34,5,2,1112.57,789.63,322.94
29/07/2000 18:00,Summer,22,40,97.24,44,28.9,23.5,127,78,251.73,469.96,234.29,7,15,1530.42,1245.44,284.97
29/07/2000 19:00,Summer,30,39,147.6,54,28.2,23,255,98,356.38,487.39,294.66,20,10,2343.99,1777.57,566.42
29/07/2000 20:00,Summer,26,40,90.91,60,27.5,23.1,98,178,217.64,422.55,215.82,11,15,1341.05,752.63,588.42
29/07/2000 21:00,Summer,20,31,72.4,34,26.7,23.2,40,146,141.39,369.51,162.92,12,8,793.18,173.67,619.5
29/07/2000 22:00,Summer,11,29,45.32,20,26,23.4,58,70,172.89,357.52,188.93,9,2,1084.91,664.67,420.24
29/07/2000 23:00,Summer,3,23,10.77,10,25.2,23.6,17,6,88.07,303.68,129.17,2,1,227.57,193.15,34.43
30/07/2000 10:00,Summer,12,49,60.48,34,24.2,23.1,28,89,120.58,284.71,128.19,4,8,775.47,304.89,470.57
30/07/2000 11:00,Summer,23,52,124.43,48,24.9,22.7,55,120,160.1,295.86,181.24,6,17,1208.08,581.78,626.31
30/07/2000 12:00,Summer,24,49,125.52,52,25.6,22.8,93,78,211.16,342.26,207.96,9,15,966.04,582.68,383.36
30/07/2000 13:00,Summer,16,48,75.68,36,26,23.2,63,93,176.06,348.01,181.28,7,9,568.94,270.54,298.41
30/07/2000 14:00,Summer,13,26,51.87,34,26.3,23.4,81,28,198.37,372.87,196.49,10,3,1078.84,913.41,165.43
30/07/2000 15:00,Summer,3,24,9.63,10,26.4,23.8,17,22,106.42,363.28,109.84,3,0,233.36,123.61,109.74
30/07/2000 16:00,Summer,3,25,12,2,26.3,23.8,19,14,88.02,348.86,133.93,2,1,329.42,256.53,72.89
